2007	5195	0	499.990000	910.00
2007	5195	1	499.990000	1199.99
2007	5195	0	499.990000	811.88
2007	5195	0	499.990000	1324.79
2007	5195	1	499.990000	850.00
2007	5195	1	499.990000	800.00
2007	5195	0	499.990000	810.00
2007	5195	1	499.990000	1075.00
2007	5195	0	499.990000	1050.00
2007	5195	1	499.990000	1199.99
2007	5195	0	499.990000	1342.31
2007	5195	1	499.990000	1000.00
2007	5195	0	499.990000	1780.00
2007	5195	0	499.990000	750.00
2007	5195	0	499.990000	2204.99
2007	5195	1	499.990000	925.00
2007	5195	0	499.990000	860.00
2007	5195	1	499.990000	1199.99
2007	5195	1	499.990000	1099.99
2007	5195	1	499.990000	1149.99
2007	5195	1	499.990000	800.00
2007	5195	1	499.990000	850.00
